created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 29 15:32:30 +0000 2023;1,71865E+18;Semua cinta Ganjar Mahfud ❤❤ #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/EHx8Xt1kZd;0;0;0;0;in;1,70372E+18;1,71865E+18;ocktaviani_rina;https://twitter.com/ocktaviani_rina/status/1718652033497239736
Sun Oct 29 15:28:18 +0000 2023;1,71865E+18;Ganjar Mahfud, kualitasnya tidak perlu diragukan lagi Presiden Wapres pilihan kita. #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/4vcwyXVHEM;0;0;0;0;in;1,70301E+18;1,71865E+18;renocta92;https://twitter.com/renocta92/status/1718650976310349908
Sun Oct 29 15:27:05 +0000 2023;1,71865E+18;Semua cinta Ganjar Mahfud #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/HKW6ZtAdzW;0;0;0;0;in;1,47585E+18;1,71865E+18;DilaAgstn9;https://twitter.com/DilaAgstn9/status/1718650671086686629
Sun Oct 29 15:25:52 +0000 2023;1,71865E+18;Masyarakat Cinta Pemimpin yang Mendorong Penegakan Hukum dan Pemberantasan Korupsi #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/L1qk0eGga8;0;0;0;0;in;1,46786E+18;1,71865E+18;MuliaAyu__;https://twitter.com/MuliaAyu__/status/1718650362431971838
Sun Oct 29 15:25:25 +0000 2023;1,71865E+18;@kompascom GanjarMahfud gaspoll satu putaran;0;0;0;0;in;1,70724E+18;1,71859E+18;sulis32969;https://twitter.com/sulis32969/status/1718650252088246674
Sun Oct 29 15:23:27 +0000 2023;1,71865E+18;Orang baik pasti dukung orang baik  #ganjarmahfud #ganjarmahfud2024 #dukungganjarmahfud https://t.co/o9dxU98yXS;0;0;0;0;in;1,70337E+18;1,71865E+18;dewi_tissak;https://twitter.com/dewi_tissak/status/1718649754467627493
Sun Oct 29 15:21:54 +0000 2023;1,71865E+18;@tvOneNews Apapun nama singkatan nya, tetep pilih GANJARMAHFUD GASPOLL;0;0;0;0;in;1,69178E+18;1,71861E+18;Dewitayaaaa;https://twitter.com/Dewitayaaaa/status/1718649367375290603
Sun Oct 29 15:19:18 +0000 2023;1,71865E+18;Ganjar - Mahfud adalah pasangan ideal yang membawa kemajuan unruk bangsa indonesia #GanjarMahfud #GanjarCapres2024 https://t.co/udHn0cv4Zm;0;0;0;0;in;1,69583E+18;1,71865E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718648711935599074
Sun Oct 29 15:19:16 +0000 2023;1,71865E+18;@kumparan GanjarMahfud sukses selalu;0;0;0;1;in;1,70724E+18;1,71858E+18;sulis32969;https://twitter.com/sulis32969/status/1718648702968164430
Sun Oct 29 15:19:10 +0000 2023;1,71865E+18;Duet berintegritas!! Ganjar - Mahfud siap dobrak kemiskinan dan berantas korupsi #GanjarMahfud #GanjarCapres2024 https://t.co/0sI58QXlsg;0;0;0;0;in;1,69583E+18;1,71865E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718648677106135473
Sun Oct 29 15:19:02 +0000 2023;1,71865E+18;Ganjar - Mahfud komitmen untuk tegas berantas korupsi #GanjarMahfud #BerantasKorupsi https://t.co/50vvvWsucW;0;0;0;0;in;1,69583E+18;1,71865E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718648643069358468
Sun Oct 29 15:18:40 +0000 2023;1,71865E+18;Praktisi hukum yakin Ganjar - Mahfud tegas berantas korupsi #GanjarMahfud #BerantasKorupsi https://t.co/i1yCIw2TAm;0;0;0;0;in;1,69583E+18;1,71865E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718648552648564983
Sun Oct 29 15:16:28 +0000 2023;1,71865E+18;@Melihat_Indo @ganjarpranowo @mohmahfudmd Saya siap mendukung GanjarMahfud untuk tegakkan hukum di negeri ini #GanjarMahfudTaatKonstitusi https://t.co/UTCpnuumch;0;0;0;0;in;9,27217E+17;1,71854E+18;fp4cslwkhbr2k;https://twitter.com/fp4cslwkhbr2k/status/1718647998014718016
Sun Oct 29 15:14:09 +0000 2023;1,71865E+18;@Nikmatul_Sg @gibran_tweet Gak berpengaruh sih sama saya, tapi lucu aja dengarnya, pilihanku tetap GanjarMahfud;0;0;0;0;in;1,69756E+18;1,71854E+18;syelaagum;https://twitter.com/syelaagum/status/1718647416096972847
Sun Oct 29 15:08:59 +0000 2023;1,71865E+18;Semua Cinta Ganjar Mahfud #GanjarMahfud  #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/AL7hoVyM92;0;0;0;0;in;1,70436E+18;1,71865E+18;intanayudong;https://twitter.com/intanayudong/status/1718646115002941753
Sun Oct 29 15:08:26 +0000 2023;1,71865E+18;@Cintada16 GanjarMahfud terbaik gasspoll satu putaran;0;0;0;1;in;1,70724E+18;1,71854E+18;sulis32969;https://twitter.com/sulis32969/status/1718645976968372653
Sun Oct 29 15:06:54 +0000 2023;1,71865E+18;@ILCTalkshow GanjarMahfud gasspol... Satu   putaran;0;0;0;0;in;1,70724E+18;1,71853E+18;sulis32969;https://twitter.com/sulis32969/status/1718645592908505589
Sun Oct 29 15:06:02 +0000 2023;1,71865E+18;@tvOneNews Kawal sampe sukses bosss ganjarmahfud gaspollll;0;0;0;0;in;1,70401E+18;1,71863E+18;dyah390173;https://twitter.com/dyah390173/status/1718645372023898117
Sun Oct 29 15:06:02 +0000 2023;1,71865E+18;@ganjarpranowo berulang Tahun tepat pd Hari Sumpah Pemuda, 28 Oktober 2023.  Semangat Muda, Gerak Cepat Utk Indonesia Unggul Nggih Pak Ganjar🔥  #GanjarPranowo #GanjarMahfud https://t.co/WoavNEEnNS;0;0;4;6;in;228628424;1,71865E+18;AirinDatangLagi;https://twitter.com/AirinDatangLagi/status/1718645371185008786
Sun Oct 29 15:05:43 +0000 2023;1,71865E+18;Undang - Undang Nomor 28 Tahun 1999. Tentang Penyelenggara Yang Bersih dan Bebas Korupsi , Kolusi Dan Nepotisme ( KKN ) Pasal 1 Ayat 5 : NEPOTISME Adalah Ketika Penyelenggara Negara Menggunakan Wewenangnya Untuk Kepentingan Keluarga Dan Kroninya.#GanjarMahfud2024 #GanjarMahfud https://t.co/s0tZ6Ex32Q;0;0;3;5;in;2902360352;1,71865E+18;alex_hunter146;https://twitter.com/alex_hunter146/status/1718645292269224447
Sun Oct 29 15:03:20 +0000 2023;1,71864E+18;Warga bandung satukan semangat dukung Ganjar - Mahfud #GanjarMahfud #Pilpres2024 https://t.co/1EsxcFUDDW;0;0;0;0;in;1,69583E+18;1,71864E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718644693968564473
Sun Oct 29 15:03:11 +0000 2023;1,71864E+18;Rumah Kebaikan Nusantara dukung Ganjar - Mahfud MD di pilpres 2024 #GanjarMahfud #RumahKebaikanNusantara https://t.co/zv0ScNkopN;0;0;0;0;in;1,69583E+18;1,71864E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718644655250980881
Sun Oct 29 15:03:03 +0000 2023;1,71864E+18;Ketua DPP PDIP bidang kehormatan optimis Ganjar dan Mahfud menang #GanjarMahfud #GanjarCapres2024 https://t.co/3u3iZMvamm;0;0;0;0;in;1,69583E+18;1,71864E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718644621386121587
Sun Oct 29 15:02:56 +0000 2023;1,71864E+18;Penghimpunan Perempuan Indonesia Emas deklarasi dukung pasion Ganjar - Mahfud #GanjarMahfud #PerhimpunanPerempuanIndonesiaEmas https://t.co/wcHNP0jD52;0;0;0;0;in;1,69583E+18;1,71864E+18;tasya_safitri55;https://twitter.com/tasya_safitri55/status/1718644594811060254
Sun Oct 29 15:02:34 +0000 2023;1,71864E+18;@kiki_daliyo Kita harus bangkit pak bas. Negara ini harus berjaya lagi dengan kekuatan hukum. Pondasi2 hikum yg tak mudah di goyang. Oleh kepentingan politik. Bismillah GanjarMahfud presiden hukum tegak lurus;0;0;0;0;in;1,68018E+18;1,71857E+18;Belizee6;https://twitter.com/Belizee6/status/1718644499034075639
Sun Oct 29 15:02:33 +0000 2023;1,71864E+18;@ngopibareng_id GanjarMahfud gasspolll;0;0;0;0;in;1,70724E+18;1,71845E+18;sulis32969;https://twitter.com/sulis32969/status/1718644497830264984
Sun Oct 29 15:01:28 +0000 2023;1,71864E+18;@kiki_daliyo Kita harus bangkit pak bas. Negara ini harus berjaya lagi dengan kekuatan hukum. Pondasi2 hikum yg tak mudah di goyang. Oleh kepentingan politik. Bismillah GanjarMahfud presiden hukum tegak lurus;0;0;0;0;in;1,6639E+18;1,71857E+18;dexxaaar;https://twitter.com/dexxaaar/status/1718644224705667082
Sun Oct 29 14:57:09 +0000 2023;1,71864E+18;Orang cerdas pasti dukung orang cerdas juga  Rakyat cerdas dukung Ganjar - Mahfud😇 #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/e8jK0aU9Wy;0;0;0;0;in;1,46741E+18;1,71864E+18;karinaputri103;https://twitter.com/karinaputri103/status/1718643137621704711
Sun Oct 29 14:54:55 +0000 2023;1,71864E+18;@WagimanDeep212_ Ijin parkir #GanjarMahfud2024 #GanjarMahfud #GanjarMahfudKonsisten #GanjarMahfudTanpaDrama https://t.co/4kxmae4eCP;0;0;0;2;in;984293305;1,71863E+18;GANFUDsiapGELOT;https://twitter.com/GANFUDsiapGELOT/status/1718642574720942175
Sun Oct 29 14:53:49 +0000 2023;1,71864E+18;Pasangan yang menegakkan hukum ya Ganjar &amp  Mahfud  #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/7OOZwMnHUW;0;0;0;0;in;1,46722E+18;1,71864E+18;tegarahmad20;https://twitter.com/tegarahmad20/status/1718642297062261161
Sun Oct 29 14:47:07 +0000 2023;1,71864E+18;@ILCTalkshow Tetap pak ganjarmahfud gaspolllll;0;0;0;0;in;1,70401E+18;1,71853E+18;dyah390173;https://twitter.com/dyah390173/status/1718640612596121840
Sun Oct 29 14:43:23 +0000 2023;1,71864E+18;@lek_brewok selalu all in pak ganjarMahfud   #GanjarMahfudTaatKonstitusi;0;0;0;0;in;1,70332E+18;1,71857E+18;OArdianti72099;https://twitter.com/OArdianti72099/status/1718639674745659498
Sun Oct 29 14:42:36 +0000 2023;1,71864E+18;@_rakyatmerdeka All in ganjarmahfud gaspolll bersama beliau indonesia maju dan unggul;0;0;0;0;in;1,70401E+18;1,71826E+18;dyah390173;https://twitter.com/dyah390173/status/1718639477772742895
Sun Oct 29 14:40:53 +0000 2023;1,71864E+18;@kiki_daliyo Pak Bas yuk bangkit lagi bersama GanjarMahfud;0;0;0;0;in;1,68858E+18;1,71858E+18;temankuma;https://twitter.com/temankuma/status/1718639045302231309
Sun Oct 29 14:40:49 +0000 2023;1,71864E+18;Ganjar &amp  Mahfud lebih menjanjikan penegakan hukum &amp  Mensejahterakan Rakyat. Hari Ini, Tgl. 27 Oktober 2023 secara resmi #IND Maju @KamarullahH diganti #GanjarMahfud @KamarullahH Mengajak seluruh rakyat Indonesi pilih Capres '24-'29 @ganjarpranowo &amp  Cawapres '24-'29 @mohmahfudmd https://t.co/FyFyY1VPjv;0;0;0;0;in;2898088374;1,71864E+18;KamarullahH;https://twitter.com/KamarullahH/status/1718639025979113771
Sun Oct 29 14:25:46 +0000 2023;1,71864E+18;Ganjar janji perkuat KPK buat berantas korupsi di Indonesia #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar https://t.co/sxCXSinxYf;0;1;0;0;in;2790750052;1,71864E+18;GanjarJTG;https://twitter.com/GanjarJTG/status/1718635239336296748
Sun Oct 29 14:25:44 +0000 2023;1,71864E+18;semua cinta ganjar mahfud #GanjarMahfud #dukungganjarmahfud #GanjarMahfud2024 https://t.co/kYLnmLAOlV;0;0;0;0;in;1,70444E+18;1,71864E+18;Andikmahard;https://twitter.com/Andikmahard/status/1718635229433438703
Sun Oct 29 14:25:38 +0000 2023;1,71864E+18;Ganjar-Mahfud solusi berantas korupsi pasangan ideal yang membawa kemajuan untuk bangsa Indonesia #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar https://t.co/VNsxoLGEjH;0;0;0;0;in;2790750052;1,71864E+18;GanjarJTG;https://twitter.com/GanjarJTG/status/1718635207409250553
Sun Oct 29 14:25:30 +0000 2023;1,71864E+18;@bungalotus25 @MarcosLynd @sukmawijaya91 @ConanNKRI @jokowi @PUTRY_NUSANTARA @Joker_Wedoks Makanya Gaspol #GanjarMahfud  Menang satu putaran 👍;0;0;0;2;in;1,16667E+18;1,7184E+18;BahasaHati6;https://twitter.com/BahasaHati6/status/1718635172743311775
Sun Oct 29 14:24:17 +0000 2023;1,71863E+18;@FaGtng Semangat,,Semangat,, menangkan GanjarMahfud satu putaran;0;0;0;6;in;1658428855;1,71863E+18;refpd;https://twitter.com/refpd/status/1718634866827571393
Sun Oct 29 14:22:32 +0000 2023;1,71863E+18;Ganjar-Mahfud lawan korupsi tanpa kompromi #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar https://t.co/klZlqh65kL;0;0;0;0;in;2790750052;1,71863E+18;GanjarJTG;https://twitter.com/GanjarJTG/status/1718634426622792011
Sun Oct 29 14:21:59 +0000 2023;1,71863E+18;@Nikmatul_Sg @gibran_tweet pak ganjarmahfud tetap di hati;0;0;0;0;in;1,70438E+18;1,71854E+18;geby1142690;https://twitter.com/geby1142690/status/1718634289330610437
Sun Oct 29 14:16:12 +0000 2023;1,71863E+18;@gus_dibyo @mohmahfudmd tidak ragu lagi pilih pak ganjarmahfud;0;0;0;0;in;1,70438E+18;1,7185E+18;geby1142690;https://twitter.com/geby1142690/status/1718632830543306803
Sun Oct 29 14:13:59 +0000 2023;1,71863E+18;@gus_dibyo @mohmahfudmd bersama ganjarmahfud indonesia lebih sejahtera;0;0;0;0;in;1,70438E+18;1,7185E+18;muhamma94326553;https://twitter.com/muhamma94326553/status/1718632272277185020
Sun Oct 29 14:13:40 +0000 2023;1,71863E+18;Semua cinta Ganjar Mahfud  #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/DUPYE7QSwE;0;0;0;0;in;1,70118E+18;1,71863E+18;BrittinyLe62452;https://twitter.com/BrittinyLe62452/status/1718632195252981786
Sun Oct 29 14:13:33 +0000 2023;1,71863E+18;Ganjar-Mahfud solusi berantas korupsi pasangan ideal yang membawa kemajuan untuk bangsa Indonesia #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang https://t.co/e8dA7QGvCs;0;0;0;0;in;1,65326E+18;1,71863E+18;TannerKell54621;https://twitter.com/TannerKell54621/status/1718632166802792659
Sun Oct 29 14:12:12 +0000 2023;1,71863E+18;@kiki_daliyo Indonesia akan kembali menjadi lebih baik lagi bersama GanjarMahfud, Pak Bas tenang aja, dukung terus pak Ganjar yah pak;0;0;0;0;in;1,59925E+18;1,71857E+18;2acoundnunu;https://twitter.com/2acoundnunu/status/1718631824556200173
Sun Oct 29 14:11:40 +0000 2023;1,71863E+18;@Nikmatul_Sg @gibran_tweet tetap ganjarmahfud jelas sudah teruji;0;0;0;0;in;1,70438E+18;1,71854E+18;bima56488354352;https://twitter.com/bima56488354352/status/1718631692985110586
Sun Oct 29 14:10:53 +0000 2023;1,71863E+18;Deklarasi Relawan Damai Sejahtera (REDS) dihadiri Ganjar Pranowo #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar https://t.co/q98ecvhEJE;0;0;0;1;in;2790750052;1,71863E+18;GanjarJTG;https://twitter.com/GanjarJTG/status/1718631495886385316
Sun Oct 29 14:10:33 +0000 2023;1,71863E+18;Orang baik pasti dukung orang baik #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/OiL8SLXueS;0;0;0;0;in;1,70306E+18;1,71863E+18;AzkayraMika99;https://twitter.com/AzkayraMika99/status/1718631409068515672
Sun Oct 29 14:07:20 +0000 2023;1,71863E+18;@kiki_daliyo Semangat terus Pak Bas, pasti semuanya akan baik-baik saja kalau Pak GanjarMahfud jadi presiden;0;0;0;0;in;1,06874E+18;1,71857E+18;avalilacable;https://twitter.com/avalilacable/status/1718630599483961407
Sun Oct 29 14:06:54 +0000 2023;1,71863E+18;Perhimpunan Perempuan Indonesia Emas dukung Paslon Ganjar-Mahfud #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar https://t.co/lO08rRoLgF;0;0;0;0;in;2790750052;1,71863E+18;GanjarJTG;https://twitter.com/GanjarJTG/status/1718630492407504921
Sun Oct 29 14:05:36 +0000 2023;1,71863E+18;Dinasti polotik menurut Alam: Dinasti politik itu ga salah... Yang salah itu....... #GanjarMahfud https://t.co/YtuPracHh7;0;0;7;9;in;1,19642E+18;1,71863E+18;SerbaSabi_;https://twitter.com/SerbaSabi_/status/1718630164652081270
Sun Oct 29 14:01:36 +0000 2023;1,71863E+18;Semua cinta pak Ganjar Mahfud ❤❤ #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/TKfVaI2uGN;0;0;0;1;in;1,70369E+18;1,71863E+18;dillanurseptia;https://twitter.com/dillanurseptia/status/1718629157385760847
Sun Oct 29 13:59:53 +0000 2023;1,71863E+18;@Miduk17 Pak Bas ekspresinya sangat sedih keliatannya, jangan sedih pak ada pak GanjarMahfud yang akan memperbaiki semuanya;0;0;0;0;in;1,68858E+18;1,71856E+18;temankuma;https://twitter.com/temankuma/status/1718628725645000730
